"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19996386,568357,15236,"ms119_beulah_1_90_beulah sandy loam, gently sloping phase_m2f3_0",829475,15236,568357,384050,90,"MS"
19996387,568358,15236,"ms119_bosket (dubbs)_1_90_bosket sandy loam, nearly level phase (dubbs)_m2f4_0",829477,15236,568358,384051,90,"MS"
19996388,568358,15236,"ms119_unnamed hydric soils (131de)_0_3_bosket sandy loam, nearly level phase (dubbs)_m2f4_0",1549987,15236,568358,384051,3,"MS"
19996389,568359,15236,"ms119_unnamed hydric soils (131de)_0_3_bosket sandy loam, gently sloping phase (dubbs)_m2f5_0",1549988,15236,568359,384052,3,"MS"
19996390,568359,15236,"ms119_bosket (dubbs)_1_90_bosket sandy loam, gently sloping phase (dubbs)_m2f5_0",1550031,15236,568359,384052,90,"MS"
19996331,568360,15236,"ms119_brittain_1_90_brittain silt loam, nearly level phase (amagon)_m2f6_0",829481,15236,568360,384053,90,"MS"
19996122,568361,15236,"ms119_brittain_1_90_brittain silt loam, gently sloping phase (amagon)_m2f7_0",829483,15236,568361,384054,90,"MS"
19996332,568362,15236,"ms119_brittain_1_90_brittain silty clay loam, nearly level phase (amagon)_m2f8_0",829485,15236,568362,384055,90,"MS"
19996123,568363,15236,"ms119_brittain_1_90_brittain silty clay loam, gently sloping phase (amagon)_m2f9_0",829487,15236,568363,384056,90,"MS"
19996232,568364,15236,"ms119_brittain_1_75_brittain soils-waverly soils, local alluvium phases (amagon, rosebloom)_m2fb_0",829489,15236,568364,384057,75,"MS"
19996233,568364,15236,"ms119_waverly_1_25_brittain soils-waverly soils, local alluvium phases (amagon, rosebloom)_m2fb_0",829490,15236,568364,384057,25,"MS"
19996234,568365,15236,"ms119_clack (bruno)_1_90_clack loamy sand, nearly level phase (bruno)_m2fc_0",829492,15236,568365,384058,90,"MS"
19996235,568365,15236,"ms119_unnamed hydric soils (131de)_0_3_clack loamy sand, nearly level phase (bruno)_m2fc_0",1549991,15236,568365,384058,3,"MS"
19996236,568366,15236,"ms119_unnamed hydric soils (131de)_0_3_clack sandy loam, nearly level phase (bruno)_m2fd_0",1549992,15236,568366,384059,3,"MS"
19996237,568366,15236,"ms119_clack (bruno)_1_90_clack sandy loam, nearly level phase (bruno)_m2fd_0",829494,15236,568366,384059,90,"MS"
19996238,568367,15236,"ms119_clay and sand banks_1_90_clay and sand banks, sloping_m2ff_0",1372811,15236,568367,384060,90,"MS"
19996239,568367,15236,"ms119_unnamed hydric soils (131de)_0_3_clay and sand banks, sloping_m2ff_0",1549993,15236,568367,384060,3,"MS"
19996124,568368,15236,"ms119_clay and sand banks_1_90_clay and sand banks, strongly sloping_m2fg_0",1372812,15236,568368,384061,90,"MS"
19996125,568368,15236,"ms119_unnamed hydric soils (131de)_0_3_clay and sand banks, strongly sloping_m2fg_0",1549994,15236,568368,384061,3,"MS"
19996126,568370,15236,"ms119_unnamed hydric soils (131de)_0_3_collins silty clay loam (arkabutla)_m2fj_0",1549995,15236,568370,384063,3,"MS"
19996127,568370,15236,"ms119_collins_1_90_collins silty clay loam (arkabutla)_m2fj_0",829502,15236,568370,384063,90,"MS"
19996333,568371,15236,"ms119_collins_1_50_collins-falaya silt loams, nearly level phases (collins, waverly)_m2fk_0",829504,15236,568371,384064,50,"MS"
19996334,568371,15236,"ms119_falaya_1_40_collins-falaya silt loams, nearly level phases (collins, waverly)_m2fk_0",829505,15236,568371,384064,40,"MS"
19996128,568372,15236,"ms119_collins_1_50_collins-falaya silt loams, gently sloping phases (collins, waverly)_m2fl_0",829507,15236,568372,384065,50,"MS"
19996129,568372,15236,"ms119_falaya_1_40_collins-falaya silt loams, gently sloping phases (collins, waverly)_m2fl_0",829508,15236,568372,384065,40,"MS"
19996391,568373,15236,"ms119_collins_1_70_collins soils and waverly soils, local alluvium phases_m2fm_0",829510,15236,568373,384066,70,"MS"
19996392,568373,15236,"ms119_waverly_1_30_collins soils and waverly soils, local alluvium phases_m2fm_0",829511,15236,568373,384066,30,"MS"
19996393,568374,15236,"ms119_crowder_1_90_crowder sandy clay (sharkey)_m2fn_0",829513,15236,568374,384067,90,"MS"
19996394,568376,15236,"ms119_dubbs_1_90_dubbs fine sandy loam, nearly level phase_m2fq_0",829517,15236,568376,384069,90,"MS"
19996395,568376,15236,"ms119_unnamed hydric soils (131de)_0_3_dubbs fine sandy loam, nearly level phase_m2fq_0",1549999,15236,568376,384069,3,"MS"
19996130,568377,15236,"ms119_dubbs_1_90_dubbs fine sandy loam, gently sloping phase_m2fr_0",829519,15236,568377,384070,90,"MS"
19996131,568377,15236,"ms119_unnamed hydric soils (131de)_0_3_dubbs fine sandy loam, gently sloping phase_m2fr_0",1550000,15236,568377,384070,3,"MS"
19996335,568378,15236,"ms119_dubbs_1_90_dubbs silt loam, nearly level phase_m2fs_0",829521,15236,568378,384071,90,"MS"
19996336,568378,15236,"ms119_unnamed hydric soils (131de)_0_3_dubbs silt loam, nearly level phase_m2fs_0",1550001,15236,568378,384071,3,"MS"
19996132,568379,15236,"ms119_unnamed hydric soils (131de)_0_3_dubbs silt loam, gently sloping phase_m2ft_0",1550002,15236,568379,384072,3,"MS"
19996133,568379,15236,"ms119_dubbs_1_90_dubbs silt loam, gently sloping phase_m2ft_0",829523,15236,568379,384072,90,"MS"
19996337,568380,15236,"ms119_unnamed hydric soils (131de)_0_3_dundee fine sandy loam, nearly level phase_m2fv_0",1550003,15236,568380,384073,3,"MS"
19996338,568380,15236,"ms119_dundee_1_90_dundee fine sandy loam, nearly level phase_m2fv_0",829525,15236,568380,384073,90,"MS"
19996240,568381,15236,"ms119_unnamed hydric soils (131de)_0_3_dundee fine sandy loam, gently sloping phase_m2fw_0",1550004,15236,568381,384074,3,"MS"
19996241,568381,15236,"ms119_dundee_1_90_dundee fine sandy loam, gently sloping phase_m2fw_0",829527,15236,568381,384074,90,"MS"
19996134,568386,15236,"ms119_falaya_1_90_falaya silt loam (waverly)_m2g1_0",829537,15236,568386,384079,90,"MS"
19996339,568387,15236,"ms119_falaya_1_90_falaya silty clay loam (arkabutla)_m2g2_0",829540,15236,568387,384080,90,"MS"
19996340,568387,15236,"ms119_unnamed hydric soils (131de)_0_3_falaya silty clay loam (arkabutla)_m2g2_0",1550030,15236,568387,384080,3,"MS"
19996144,568388,15236,"ms119_forestdale_1_90_forestdale silt loam, nearly level phase_m2g3_0",1549768,15236,568388,509657,90,"MS"
19996396,568389,15236,"ms119_forestdale_1_90_forestdale silt loam, gently sloping phase_m2g4_0",829545,15236,568389,384082,90,"MS"
19996397,568390,15236,"ms119_forestdale_1_90_forestdale silty clay loam, nearly level phase_m2g5_0",829547,15236,568390,384083,90,"MS"
19996398,568391,15236,"ms119_forestdale_1_90_forestdale silty clay loam, gently sloping phase_m2g6_0",829550,15236,568391,384084,90,"MS"
19996399,568392,15236,"ms119_pearson_1_90_pearson silt loam, nearly level phase (dubbs)_m2g7_0",829552,15236,568392,384085,90,"MS"
19996400,568392,15236,"ms119_unnamed hydric soils (131de)_0_3_pearson silt loam, nearly level phase (dubbs)_m2g7_0",1550009,15236,568392,384085,3,"MS"
19996135,568393,15236,"ms119_pearson_1_90_pearson silt loam, gently sloping phase (dubbs)_m2g8_0",1550060,15236,568393,384086,90,"MS"
19996136,568393,15236,"ms119_unnamed hydric soils (131de)_0_3_pearson silt loam, gently sloping phase (dubbs)_m2g8_0",1550010,15236,568393,384086,3,"MS"
19996341,568394,15236,"ms119_unnamed hydric soils (131de)_0_3_pearson silty clay loam, nearly level phase (dubbs)_m2g9_0",1550012,15236,568394,384087,3,"MS"
19996342,568394,15236,"ms119_pearson_1_90_pearson silty clay loam, nearly level phase (dubbs)_m2g9_0",1550061,15236,568394,384087,90,"MS"
19996137,568395,15236,"ms119_unnamed hydric soils (131de)_0_3_pearson silty clay loam, gently sloping phase (dubbs)_m2gb_0",1550014,15236,568395,384088,3,"MS"
19996138,568395,15236,"ms119_pearson_1_90_pearson silty clay loam, gently sloping phase (dubbs)_m2gb_0",829558,15236,568395,384088,90,"MS"
19996343,568396,15236,"ms119_pearson_1_90_pearson very fine sandy loam, nearly level phase (dubbs)_m2gc_0",829560,15236,568396,384089,90,"MS"
19996344,568396,15236,"ms119_unnamed hydric soils (131de)_0_3_pearson very fine sandy loam, nearly level phase (dubbs)_m2gc_0",1550015,15236,568396,384089,3,"MS"
19996139,568397,15236,"ms119_pearson_1_90_pearson very fine sandy loam, gently sloping phase (dubbs)_m2gd_0",829562,15236,568397,384090,90,"MS"
19996140,568397,15236,"ms119_unnamed hydric soils (131de)_0_3_pearson very fine sandy loam, gently sloping phase (dubbs)_m2gd_0",1550016,15236,568397,384090,3,"MS"
19996242,568398,15236,"ms119_sand banks_1_90_sand banks, strongly sloping_m2gf_0",1372813,15236,568398,384091,90,"MS"
19996243,568398,15236,"ms119_unnamed hydric soils (131de)_0_3_sand banks, strongly sloping_m2gf_0",1550017,15236,568398,384091,3,"MS"
19996244,568399,15236,"ms119_sharkey_1_90_sharkey silt loam, nearly level overwash phase_m2gg_0",829566,15236,568399,384092,90,"MS"
19996245,568400,15236,"ms119_sharkey_1_90_sharkey silty clay, nearly level phase_m2gh_0",829569,15236,568400,384093,90,"MS"
19996246,568401,15236,"ms119_sharkey_1_100_sharkey silty clay, gently sloping phase_m2gj_0",829572,15236,568401,384094,100,"MS"
19996141,568402,15236,"ms119_souva_1_90_souva silt loam, nearly level phase (sharkey)_m2gk_0",829574,15236,568402,384095,90,"MS"
19996345,568403,15236,"ms119_souva_1_90_souva silt loam, gently sloping phase (sharkey)_m2gl_0",829577,15236,568403,384096,90,"MS"
19996142,568404,15236,"ms119_tunica_1_90_tunica silty clay, nearly level phase_m2gm_0",829579,15236,568404,384097,90,"MS"
19996143,568404,15236,"ms119_unnamed hydric soils (131de)_0_3_tunica silty clay, nearly level phase_m2gm_0",1550018,15236,568404,384097,3,"MS"
19996346,568405,15236,"ms119_tunica_1_90_tunica silty clay, gently sloping phase_m2gn_0",829581,15236,568405,384098,90,"MS"
19996347,568405,15236,"ms119_unnamed hydric soils (131de)_0_3_tunica silty clay, gently sloping phase_m2gn_0",1550019,15236,568405,384098,3,"MS"
19996401,568406,15236,"ms119_unnamed hydric soils (131de)_0_5_tunica and dundee soils, nearly level phase_m2gp_0",1550020,15236,568406,384099,5,"MS"
19996402,568406,15236,"ms119_tunica_1_45_tunica and dundee soils, nearly level phase_m2gp_0",829583,15236,568406,384099,45,"MS"
19996403,568406,15236,"ms119_dundee_1_50_tunica and dundee soils, nearly level phase_m2gp_0",829584,15236,568406,384099,50,"MS"
19996404,568407,15236,"ms119_tunica_1_45_tunica and dundee soils, gently sloping phases_m2gq_0",829586,15236,568407,384100,45,"MS"
19996405,568407,15236,"ms119_dundee_1_50_tunica and dundee soils, gently sloping phases_m2gq_0",829587,15236,568407,384100,50,"MS"
19996406,568407,15236,"ms119_unnamed hydric soils (131de)_0_5_tunica and dundee soils, gently sloping phases_m2gq_0",1550021,15236,568407,384100,5,"MS"
19996407,568408,15236,"ms119_waverly_1_90_waverly soils, depressional phases (rosebloom)_m2gr_0",829589,15236,568408,384101,90,"MS"
19996408,2025128,15236,"ms119_miscellaneous water_1_100_miscellaneous water_25z9q_0",1737747,15236,2025128,533428,100,"MS"
19996145,2025130,15236,"ms119_made land_1_100_made land_25z9s_0",1737750,15236,2025130,533430,100,"MS"
19996353,568348,15236,"ms119_alligator_1_85_alligator clay, 0 to 1 percent slopes, rarely flooded, east_2t233_0",2323431,15236,2593835,687930,85,"MS"
19996354,568348,15236,"ms119_sharkey_0_8_alligator clay, 0 to 1 percent slopes, rarely flooded, east_2t233_0",2323435,15236,2593835,687930,8,"MS"
19996355,568348,15236,"ms119_dundee_0_4_alligator clay, 0 to 1 percent slopes, rarely flooded, east_2t233_0",2323433,15236,2593835,687930,4,"MS"
19996356,568348,15236,"ms119_forestdale_0_3_alligator clay, 0 to 1 percent slopes, rarely flooded, east_2t233_0",2323434,15236,2593835,687930,3,"MS"
19996357,568369,15236,"ms119_vicksburg_0_5_collins silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration_2t23l_0",2208150,15236,2593850,687944,5,"MS"
19996358,568369,15236,"ms119_falaya_0_6_collins silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration_2t23l_0",2208152,15236,2593850,687944,6,"MS"
19996359,568369,15236,"ms119_collins_1_89_collins silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration_2t23l_0",2208145,15236,2593850,687944,89,"MS"
19995544,568412,15237,"ms125_alligator_1_90_alligator silty clay loam, 0 to 2 percent slopes_m2gw_0",2124735,15237,568412,640397,90,"MS"
19995183,568413,15237,"ms125_bowdre_1_90_bowdre silty clay, 0 to 2 percent slopes_m2gx_0",829599,15237,568413,384106,90,"MS"
19995184,568413,15237,"ms125_unnamed hydric soils (131de)_0_3_bowdre silty clay, 0 to 2 percent slopes_m2gx_0",1550404,15237,568413,384106,3,"MS"
19995295,568416,15237,"ms125_unnamed hydric soils (131de)_0_3_commerce silt loam, moderately shallow, 0 to 2 percent slopes_m2h0_0",1550406,15237,568416,384109,3,"MS"
19995296,568416,15237,"ms125_commerce_1_90_commerce silt loam, moderately shallow, 0 to 2 percent slopes_m2h0_0",829604,15237,568416,384109,90,"MS"
19995395,568419,15237,"ms125_commerce_1_90_commerce silty clay loam, moderately shallow, 0 to 2 percent slopes_m2h3_0",829610,15237,568419,384112,90,"MS"
19995394,568419,15237,"ms125_unnamed hydric soils (131de)_0_3_commerce silty clay loam, moderately shallow, 0 to 2 percent slopes_m2h3_0",1550409,15237,568419,384112,3,"MS"
19995186,568422,15237,"ms125_commerce_1_90_commerce very fine sandy loam, moderately shallow, 0 to 2 percent slopes_m2h6_0",829617,15237,568422,384115,90,"MS"
19995185,568422,15237,"ms125_unnamed hydric soils (131de)_0_3_commerce very fine sandy loam, moderately shallow, 0 to 2 percent slopes_m2h6_0",1550413,15237,568422,384115,3,"MS"
19995396,568428,15237,"ms125_forestdale_1_90_forestdale silt loam, 0 to 2 percent slopes_m2hd_0",829630,15237,568428,384121,90,"MS"
19995187,568429,15237,"ms125_forestdale_1_90_forestdale silt loam, 2 to 5 percent slopes_m2hf_0",829633,15237,568429,384122,90,"MS"
19995397,568430,15237,"ms125_forestdale_1_90_forestdale silty clay loam, 0 to 2 percent slopes_m2hg_0",829635,15237,568430,384123,90,"MS"
19995297,568431,15237,"ms125_forestdale_1_90_forestdale silty clay loam, 2 to 5 percent slopes_m2hh_0",829638,15237,568431,384124,90,"MS"
19995298,568432,15237,"ms125_mhoon_1_90_mhoon silty clay, 0 to 2 percent slopes_m2hj_0",829640,15237,568432,384125,90,"MS"
19995300,568433,15237,"ms125_robinsonville_1_90_robinsonville very fine sandy loam, 0 to 2 percent slopes_m2hk_0",829643,15237,568433,384126,90,"MS"
19995299,568433,15237,"ms125_unnamed hydric soils (131de)_0_3_robinsonville very fine sandy loam, 0 to 2 percent slopes_m2hk_0",1550419,15237,568433,384126,3,"MS"
19995503,568434,15237,"ms125_sharkey_1_90_sharkey clay, 0 to 1 percent slopes, frequently ponded, rarely flooded_m2hl_0",2124747,15237,568434,640405,90,"MS"
19995545,568435,15237,"ms125_sharkey_1_90_sharkey clay, 1 to 2 percent slopes_m2hm_0",2124748,15237,568435,640406,90,"MS"
19995398,568437,15237,"ms125_sharkey_1_90_sharkey silt loam, overwash, 0 to 2 percent slopes_m2hp_0",829654,15237,568437,384130,90,"MS"
19995188,568438,15237,"ms125_sharkey_1_90_sharkey silty clay loam, 0 to 2 percent slopes_m2hq_0",829657,15237,568438,384131,90,"MS"
19995500,568440,15237,"ms125_unnamed hydric soils (131de)_0_3_tunica clay, 0 to 2 percent slopes_m2hs_0",1550420,15237,568440,384133,3,"MS"
19995501,568440,15237,"ms125_tunica_1_90_tunica clay, 0 to 2 percent slopes_m2hs_0",829666,15237,568440,384133,90,"MS"
19995301,2693454,15237,"ms125_alligator_1_90_alligator clay, 0.5 to 2 percent slopes, occasionally flooded_2rp1m_0",2124733,15237,2552466,640395,90,"MS"
19995302,2693453,15237,"ms125_alligator_1_90_alligator clay, 0 to 2 percent slopes, frequently flooded_2rp1n_0",2124734,15237,2552467,640396,90,"MS"
19995303,2693476,15237,"ms125_dowling_1_90_dowling clay, frequently flooded (sharkey)_2rp1p_0",2124757,15237,2552468,640411,90,"MS"
19995502,2693477,15237,"ms125_dowling_1_90_dowling soils, occasionally flooded (sharkey)_2rp1q_0",2124744,15237,2552469,640402,90,"MS"
19995400,2693478,15237,"ms125_sharkey_1_90_sharkey clay, 0 to 2 percent slopes, frequently flooded_2rp1t_0",2124749,15237,2552472,640407,90,"MS"
19995548,2693475,15237,"ms125_sharkey_1_60_sharkey, alligator, and dowling soils, frequently flooded (sharkey, alligator, sharkey)_2rp1v_0",2124750,15237,2552473,640408,60,"MS"
19995546,2693475,15237,"ms125_alligator_1_20_sharkey, alligator, and dowling soils, frequently flooded (sharkey, alligator, sharkey)_2rp1v_0",2124751,15237,2552473,640408,20,"MS"
19995547,2693475,15237,"ms125_dowling_1_20_sharkey, alligator, and dowling soils, frequently flooded (sharkey, alligator, sharkey)_2rp1v_0",2124752,15237,2552473,640408,20,"MS"
19997010,568442,15238,"ms133_dundee_0_10_alligator clay, 0 to 0.5 percent slopes_m2hv_0",1505660,15238,568442,384135,10,"MS"
19997011,568442,15238,"ms133_alligator_1_90_alligator clay, 0 to 0.5 percent slopes_m2hv_0",829670,15238,568442,384135,90,"MS"
19997086,568445,15238,"ms133_alligator_1_90_alligator clay, 7 to 10 percent slopes_m2hy_0",829676,15238,568445,384138,90,"MS"
19997087,568445,15238,"ms133_dundee_0_10_alligator clay, 7 to 10 percent slopes_m2hy_0",1505663,15238,568445,384138,10,"MS"
19997206,568448,15238,"ms133_alligator_1_90_alligator silty clay, 3 to 7 percent slopes_m2j1_0",829682,15238,568448,384141,90,"MS"
19997205,568448,15238,"ms133_dundee_0_10_alligator silty clay, 3 to 7 percent slopes_m2j1_0",1505667,15238,568448,384141,10,"MS"
19997207,568450,15238,"ms133_alligator_1_90_alligator silty clay loam, 0.5 to 3 percent slopes_m2j3_0",829686,15238,568450,384143,90,"MS"
19997208,568450,15238,"ms133_dundee_0_10_alligator silty clay loam, 0.5 to 3 percent slopes_m2j3_0",1505669,15238,568450,384143,10,"MS"
19997210,568451,15238,"ms133_unnamed hydric soils (131de)_0_3_beulah fine sandy loam, 0 to 3 percent slopes_m2j4_0",1550595,15238,568451,384144,3,"MS"
19997209,568451,15238,"ms133_beulah_1_90_beulah fine sandy loam, 0 to 3 percent slopes_m2j4_0",829688,15238,568451,384144,90,"MS"
19997088,568452,15238,"ms133_beulah_1_90_beulah fine sandy loam, 3 to 7 percent slopes_m2j5_0",829690,15238,568452,384145,90,"MS"
19997089,568452,15238,"ms133_unnamed hydric soils (131de)_0_3_beulah fine sandy loam, 3 to 7 percent slopes_m2j5_0",1550596,15238,568452,384145,3,"MS"
19997295,568453,15238,"ms133_bosket (dubbs)_1_90_bosket very fine sandy loam,0 to 3 percent slopes (dubbs)_m2j6_0",829692,15238,568453,384146,90,"MS"
19997296,568453,15238,"ms133_unnamed hydric soils (131de)_0_3_bosket very fine sandy loam,0 to 3 percent slopes (dubbs)_m2j6_0",1550597,15238,568453,384146,3,"MS"
19997297,568455,15238,"ms133_brittain (amagon)_1_90_brittain silt loam,0 to 3 percent slopes (amagon)_m2j8_0",829696,15238,568455,384148,90,"MS"
19997012,568456,15238,"ms133_dexter_1_90_dexter silt loam, 0 to 3 percent slopes (dubbs)_m2j9_0",829698,15238,568456,384149,90,"MS"
19997013,568456,15238,"ms133_unnamed hydric soils (131de)_0_3_dexter silt loam, 0 to 3 percent slopes (dubbs)_m2j9_0",1550599,15238,568456,384149,3,"MS"
19997014,568458,15238,"ms133_dowling_1_90_dowling soils, overwash phases (sharkey)_m2jc_0",829702,15238,568458,384151,90,"MS"
19997016,568459,15238,"ms133_dubbs_1_90_dubbs silt loam, 0 to 3 percent slopes_m2jd_0",829704,15238,568459,384152,90,"MS"
19997015,568459,15238,"ms133_unnamed hydric soils (131de)_0_3_dubbs silt loam, 0 to 3 percent slopes_m2jd_0",1550600,15238,568459,384152,3,"MS"
19997299,568460,15238,"ms133_unnamed hydric soils (131de)_0_3_dubbs silt loam, 3 to 7 percent slopes_m2jf_0",1550601,15238,568460,384153,3,"MS"
19997298,568460,15238,"ms133_dubbs_1_90_dubbs silt loam, 3 to 7 percent slopes_m2jf_0",829706,15238,568460,384153,90,"MS"
19997212,568465,15238,"ms133_dundee_1_90_dundee silt loam, 7 to 10 percent slopes_m2jl_0",829716,15238,568465,384158,90,"MS"
19997211,568465,15238,"ms133_unnamed hydric soils (131de)_0_3_dundee silt loam, 7 to 10 percent slopes_m2jl_0",1550606,15238,568465,384158,3,"MS"
19997213,568466,15238,"ms133_dundee_1_90_dundee silty clay loam, 0 to 3 percent slopes_m2jm_0",829718,15238,568466,384159,90,"MS"
19997214,568466,15238,"ms133_unnamed hydric soils (131de)_0_3_dundee silty clay loam, 0 to 3 percent slopes_m2jm_0",1550607,15238,568466,384159,3,"MS"
19997216,568468,15238,"ms133_dundee_1_90_dundee silty clay loam, 7 to 10 percent slopes_m2jp_0",829722,15238,568468,384161,90,"MS"
19997215,568468,15238,"ms133_unnamed hydric soils (131de)_0_3_dundee silty clay loam, 7 to 10 percent slopes_m2jp_0",1550514,15238,568468,384161,3,"MS"
19997301,568471,15238,"ms133_dundee_1_90_dundee very fine sandy loam, 7 to 10 percent slopes_m2js_0",829728,15238,568471,384164,90,"MS"
19997300,568471,15238,"ms133_unnamed hydric soils (131de)_0_3_dundee very fine sandy loam, 7 to 10 percent slopes_m2js_0",1550517,15238,568471,384164,3,"MS"
19997090,568472,15238,"ms133_unnamed hydric soils (131de)_0_3_dundee-clack soils, 0 to 3 percent slopes (dundee, bruno)_m2jt_0",1550518,15238,568472,384165,3,"MS"
19997092,568472,15238,"ms133_clack (bruno)_1_40_dundee-clack soils, 0 to 3 percent slopes (dundee, bruno)_m2jt_0",829731,15238,568472,384165,40,"MS"
19997091,568472,15238,"ms133_dundee_1_50_dundee-clack soils, 0 to 3 percent slopes (dundee, bruno)_m2jt_0",829730,15238,568472,384165,50,"MS"
19997019,568473,15238,"ms133_unnamed hydric soils (131de)_0_3_dundee-clack soils, 3 to 7 percent slopes (dundee, bruno)_m2jv_0",1550519,15238,568473,384166,3,"MS"
19997017,568473,15238,"ms133_clack (bruno)_1_40_dundee-clack soils, 3 to 7 percent slopes (dundee, bruno)_m2jv_0",829734,15238,568473,384166,40,"MS"
19997018,568473,15238,"ms133_dundee_1_50_dundee-clack soils, 3 to 7 percent slopes (dundee, bruno)_m2jv_0",829733,15238,568473,384166,50,"MS"
19997020,568474,15238,"ms133_forestdale_1_90_forestdale silt loam, 0 to 0.5 percent slopes_m2jw_0",829736,15238,568474,384167,90,"MS"
19997021,568475,15238,"ms133_forestdale_1_90_forestdale silt loam, 0.5 to 3 percent slopes_m2jx_0",829738,15238,568475,384168,90,"MS"
19997022,568476,15238,"ms133_forestdale_1_90_forestdale silt loam, 3 to 7 percent slopes_m2jy_0",829741,15238,568476,384169,90,"MS"
19997093,568477,15238,"ms133_forestdale_1_90_forestdale silt loam, 7 to 10 percent slopes_m2jz_0",829743,15238,568477,384170,90,"MS"
19997302,568478,15238,"ms133_forestdale_1_90_forestdale silty clay, 0 to 0.5 percent slopes_m2k0_0",829745,15238,568478,384171,90,"MS"
19997094,568479,15238,"ms133_forestdale_1_90_forestdale silty clay, 0.5 to 3 percent slopes_m2k1_0",829747,15238,568479,384172,90,"MS"
19997303,568480,15238,"ms133_forestdale_1_90_forestdale silty clay, 3 to 7 percent slopes_m2k2_0",829750,15238,568480,384173,90,"MS"
19997217,568481,15238,"ms133_forestdale_1_90_forestdale silty clay loam, 0 to 0.5 percent slopes_m2k3_0",829752,15238,568481,384174,90,"MS"
19997218,568482,15238,"ms133_forestdale_1_90_forestdale silty clay loam, 0.5 to 3 percent slopes_m2k4_0",829754,15238,568482,384175,90,"MS"
19997219,568483,15238,"ms133_forestdale_1_90_forestdale silty clay loam, 3 to 7 percent slopes_m2k5_0",829757,15238,568483,384176,90,"MS"
19997220,568484,15238,"ms133_forestdale_1_90_forestdale silty clay loam, 7 to 10 percent slopes_m2k6_0",829759,15238,568484,384177,90,"MS"
19997304,568485,15238,"ms133_forestdale_1_90_forestdale very fine sandy loam, 0 to 0.5 percent slopes_m2k7_0",829761,15238,568485,384178,90,"MS"
19997095,568486,15238,"ms133_forestdale_1_90_forestdale very fine sandy loam, 0.5 to 3 percent slopes_m2k8_0",829763,15238,568486,384179,90,"MS"
19997305,568487,15238,"ms133_forestdale_1_90_forestdale very fine sandy loam, 3 to 7 percent slopes_m2k9_0",829766,15238,568487,384180,90,"MS"
19997096,568488,15238,"ms133_iberia_1_90_iberia clay (sharkey)_m2kb_0",829768,15238,568488,384181,90,"MS"
19997306,568489,15238,"ms133_pearson_1_90_pearson silt loam, 0 to 3 percent slopes (dundee)_m2kc_0",829770,15238,568489,384182,90,"MS"
19997307,568489,15238,"ms133_unnamed hydric soils (131de)_0_3_pearson silt loam, 0 to 3 percent slopes (dundee)_m2kc_0",1550608,15238,568489,384182,3,"MS"
19997023,568490,15238,"ms133_pearson_1_90_pearson silt loam, 3 to 7 percent slopes (dundee)_m2kd_0",829772,15238,568490,384183,90,"MS"
19997024,568490,15238,"ms133_unnamed hydric soils (131de)_0_3_pearson silt loam, 3 to 7 percent slopes (dundee)_m2kd_0",1550609,15238,568490,384183,3,"MS"
19997308,568494,15238,"ms133_sharkey_1_90_sharkey clay, 7 to 10 percent slopes_m2kj_0",829782,15238,568494,384187,90,"MS"
19997097,568495,15238,"ms133_sharkey_1_90_sharkey silty clay loam, 0 to 0.5 percent slopes_m2kk_0",829784,15238,568495,384188,90,"MS"
19997309,568496,15238,"ms133_sharkey_1_90_sharkey silty clay loam, 0.5 to 3 percent slopes_m2kl_0",829786,15238,568496,384189,90,"MS"
19997099,568497,15238,"ms133_clack (bruno)_1_40_sharkey-clack soils, 0 to 3 percent slopes (sharkey, bruno)_m2km_0",829790,15238,568497,384190,40,"MS"
19997098,568497,15238,"ms133_sharkey_1_50_sharkey-clack soils, 0 to 3 percent slopes (sharkey, bruno)_m2km_0",829789,15238,568497,384190,50,"MS"
19997221,568498,15238,"ms133_clack (bruno)_1_40_sharkey-clack soils, 3 to 7 percent slopes (sharkey, bruno)_m2kn_0",829793,15238,568498,384191,40,"MS"
19997222,568498,15238,"ms133_sharkey_1_50_sharkey-clack soils, 3 to 7 percent slopes (sharkey, bruno)_m2kn_0",829792,15238,568498,384191,50,"MS"
19997223,568499,15238,"ms133_souva_1_90_souva soils (amagon)_m2kp_0",829795,15238,568499,384192,90,"MS"
19997224,568500,15238,"ms133_swamp_1_100_swamp_m2kq_0",1505786,15238,568500,384193,100,"MS"
19997100,568502,15238,"ms133_waverly_1_90_waverly silt loam, local alluvium phase (rosebloom)_m2ks_0",829801,15238,568502,384195,90,"MS"
19997101,568502,15238,"ms133_dundee_0_10_waverly silt loam, local alluvium phase (rosebloom)_m2ks_0",1505532,15238,568502,384195,10,"MS"
19997311,1902219,15238,"ms133_pit_1_100_pit, borrow_21vdx_borrow",1712758,15238,1902219,528108,100,"MS"
19998026,568540,15239,"ms135_memphis_1_90_memphis silt loam, 12 to 17 percent slopes_m2m0_0",829887,15239,568540,384233,90,"MS"
19998027,568540,15239,"ms135_unnamed hydric soils (134dr)_0_2_memphis silt loam, 12 to 17 percent slopes_m2m0_0",1550761,15239,568540,384233,2,"MS"
